craftId,product,label,inScope,drawing,drawingStatus,flags,approved,unreviewed,rejected,refs,externals
"suit-2pc|interior|mp3-pocket|mp3-left","suit-2pc","Left Inner",yes,"/images/blueprints/baoxiniao/jacket/KMPCD/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|interior|mp3-pocket|mp3-right","suit-2pc","Right Inner",yes,"/images/blueprints/baoxiniao/jacket/KMPCD/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|interior|inner-pocket-closure|ipc-none","suit-2pc","None (Open)",yes,"/images/blueprints/baoxiniao/jacket/KALDF/D.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|interior|inner-pocket-closure|ipc-d","suit-2pc","D-Bartack",yes,"/images/supplier-bb/REKPO/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,1,1,2,0
"suit-2pc|interior|inner-pocket-closure|ipc-i","suit-2pc","I-Bartack",yes,"/images/supplier-bb/REKPO/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,2,0,0,0
"suit-2pc|interior|inner-pocket-closure|ipc-x","suit-2pc","X-Bartack",yes,"/images/supplier-bb/REKPO/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,2,0,0,0
"suit-2pc|interior|perfume-pad|pp-none","suit-2pc","None",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/F.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|interior|perfume-pad|pp-triangle","suit-2pc","Triangle Underarm Shield",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/E.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|interior|perfume-pad|pp-round-1","suit-2pc","Round Shield 1",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|interior|perfume-pad|pp-round-2","suit-2pc","Round Shield 2",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|interior|perfume-pad|pp-round-3","suit-2pc","Round Shield 3",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/H.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|interior|perfume-pad|pp-u-1","suit-2pc","U-Shield 1",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/D.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|interior|perfume-pad|pp-u-2","suit-2pc","U-Shield 2",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|interior|perfume-pad|pp-u-3","suit-2pc","U-Shield 3",yes,"/images/blueprints/baoxiniao/jacket/KIMOD/G.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|suit-lining|lining-coverage|lc-full","suit-2pc","Full Lining",no,"/images/blueprints/baoxiniao/jacket/KHALI/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|EXTERNAL_WEB_PHOTO",0,0,0,0,10
"suit-2pc|suit-lining|lining-coverage|lc-half","suit-2pc","Half Lining",yes,"/images/blueprints/baoxiniao/jacket/KHALI/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|suit-lining|lining-coverage|lc-quarter","suit-2pc","Quarter Lining",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|suit-lining|lining-coverage|lc-none","suit-2pc","Unlined",yes,"/images/blueprints/baoxiniao/jacket/KHALI/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|suit-lining|half-lining-shape|hls-standard","suit-2pc","Standard Half Lining",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|suit-lining|half-lining-shape|hls-small-cutaway","suit-2pc","Small Cut-away",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|suit-lining|half-lining-shape|hls-half","suit-2pc","1/2 Lining",yes,"/images/blueprints/baoxiniao/jacket/KINBL/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-2pc|suit-lining|half-lining-shape|hls-third-cutaway","suit-2pc","1/3 Cut-away",yes,"/images/blueprints/baoxiniao/jacket/KINBL/D.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-2pc|suit-lining|half-lining-shape|hls-third","suit-2pc","1/3 Lining",yes,"/images/blueprints/baoxiniao/jacket/KINBL/G.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-2pc|suit-lining|half-lining-shape|hls-quarter-cutaway","suit-2pc","1/4 Cut-away",yes,"/images/blueprints/baoxiniao/jacket/KINBL/H.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-2pc|suit-lining|half-lining-craft|hlc-binding","suit-2pc","Binding Seam",yes,"/images/blueprints/baoxiniao/jacket/KIPRO/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|suit-lining|half-lining-craft|hlc-french","suit-2pc","French Seam",yes,"/images/blueprints/baoxiniao/jacket/KIPRO/B.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|suit-lining|half-lining-craft|hlc-joining","suit-2pc","Joining Seam",yes,"/images/blueprints/baoxiniao/jacket/KIPRO/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|suit-lining|lining-color|bl-matching","suit-2pc","Matching to Fabric",no,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|lining-color|bl-navy","suit-2pc","Navy Solid",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|lining-color|bl-black","suit-2pc","Black",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|lining-color|bl-cream","suit-2pc","Cream / Ivory",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|lining-color|bl-charcoal","suit-2pc","Dark Charcoal",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|lining-color|bl-burgundy","suit-2pc","Burgundy",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|lining-color|bl-gold-paisley","suit-2pc","Gold Paisley Pattern",yes,"/images/blueprints/factory/d3eb9a6df665__0711__Match_fabric.webp","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|lining-color|bl-pattern","suit-2pc","Patterned (Designer)",yes,"/images/blueprints/factory/b83b169d24cd__072D__Appointed_DIY_Printing.png","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|lining-color|bl-custom","suit-2pc","Custom (Specify Code)",yes,"/images/blueprints/factory/b83b169d24cd__072D__Appointed_DIY_Printing.png","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|sleeve-lining-color|sl-matching","suit-2pc","Match Body Lining",yes,"/images/blueprints/factory/b3a4547408a3__0721__Match_body_lining_color.jpg","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|sleeve-lining-color|sl-stripe","suit-2pc","White + Red/Black Stripe",yes,"/images/blueprints/factory/0b6aab7c4ddb__0723__White_stripe_sleeve_lining.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"suit-2pc|suit-lining|sleeve-lining-color|sl-navy","suit-2pc","Navy",yes,"/images/blueprints/factory/b3a4547408a3__0721__Match_body_lining_color.jpg","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|sleeve-lining-color|sl-black","suit-2pc","Black",yes,"/images/blueprints/factory/b3a4547408a3__0721__Match_body_lining_color.jpg","drawing-unverified","DRAWING_UNCONFIRMED|SHARED_DRAWING",0,1,0,0,0
"suit-2pc|suit-lining|sleeve-lining-color|sl-custom","suit-2pc","Custom (Specify Code)",yes,"/images/blueprints/factory/b83b169d24cd__072D__Appointed_DIY_Printing.png","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|slant-pockets","suit-2pc","3.2 cm Slant Pocket",yes,"/images/blueprints/factory/fd63bf751c58__3101__3.2cm_slant.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,1,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|on-seam-pockets","suit-2pc","On-Seam (Side Seam)",yes,"/images/blueprints/factory/a1a8d4d2842a__3130__Sideseam.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,3,0,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|quarter-top","suit-2pc","2.5 cm Slant Pocket",yes,"/images/blueprints/factory/1c5aed3c1ce4__3104__2.5cm_slant.jpg","suspect-ambiguous","DRAWING_SUSPECT",1,5,0,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|no-front-pockets","suit-2pc","No Front Pockets",yes,"/images/blueprints/factory/39618b03fc3d__313C__No.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,3,0,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|jetted-front","suit-2pc","Besom / Jetted Pocket",yes,"/images/blueprints/factory/9092405bd48f__3131__Besom.jpg","verified-match","HAS_OWNER_REFS",0,6,1,1,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|slant-20","suit-2pc","2.0 cm Slant Pocket",yes,"/images/blueprints/remote/4017b96761a3__3100.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,0,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|slant-51","suit-2pc","5.1 cm Slant Pocket",yes,"/images/blueprints/remote/76eec2e1b5b7__3102.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,0,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|welt-pocket","suit-2pc","Welt Front Pocket",yes,"/images/blueprints/remote/01dc8f37109e__3132.jpg","verified-match","EXTERNAL_WEB_PHOTO",1,5,0,0,2
"suit-2pc|Trousers-front-pockets|front-pocket-style|slant-20-stripe","suit-2pc","2.0 cm Slant with Stripe",yes,"/images/blueprints/remote/cac83d873411__3120.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|slant-25-stripe","suit-2pc","2.5 cm Slant with Stripe",yes,"/images/blueprints/remote/90f739dcde96__3124.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,4,0,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|slant-32-stripe","suit-2pc","3.2 cm Slant with Stripe",yes,"/images/blueprints/remote/ae13c72fb52e__3121.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|slant-51-stripe","suit-2pc","5.1 cm Slant with Stripe",yes,"/images/blueprints/remote/91eb56a23d7e__3122.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,4,1,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|jeans-square","suit-2pc","Square Jeans Pocket",yes,"/images/blueprints/remote/14975407461c__3133.jpg","verified-match","HAS_OWNER_REFS",0,11,1,2,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|jeans-diamond","suit-2pc","Diamond Jeans Pocket",yes,"/images/blueprints/remote/134adbb9c138__3134.jpg","verified-match","",1,2,0,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|jeans-arc","suit-2pc","Arc Jeans Pocket",yes,"/images/blueprints/remote/3c70f95c470f__3135.jpg","verified-match","",0,5,1,0,0
"suit-2pc|Trousers-front-pockets|front-pocket-style|jeans-round","suit-2pc","Round Jeans Pocket",yes,"/images/blueprints/remote/1e222211e243__3136.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,1,0,0
"suit-2pc|Trousers-front-pockets|pocket-depth|pocket-shallow","suit-2pc","Shallow (20 cm)",yes,"/images/blueprints/baoxiniao/trousers/KPOKS/F.jpg","drawing-unverified","DRAWING_UNCONFIRMED|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-depth|pocket-standard","suit-2pc","Standard (23 cm)",yes,"/images/blueprints/baoxiniao/trousers/KPOKS/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-depth|pocket-deep","suit-2pc","Deep (26 cm)",yes,"/images/blueprints/baoxiniao/trousers/KPOKS/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-stitching|pocket-stitch-none","suit-2pc","No Topstitch (Hidden Stitch)",yes,"/images/blueprints/factory/10bfe4668d92__31A6__No_top_stitch_hidden_stitch.jpg","suspect-ambiguous","DRAWING_SUSPECT",1,3,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-stitching|pocket-stitch-06","suit-2pc","0.6 cm Topstitch",yes,"","missing","NO_DRAWING",1,2,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-stitching|pocket-stitch-double","suit-2pc","0.1 + 0.7 cm Double Topstitch",yes,"/images/blueprints/factory/79a074c919dd__31A9__With_0.1_0.7_top_stitching.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,4,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-stitching|pocket-stitch-015","suit-2pc","0.15 cm Topstitch",yes,"/images/blueprints/remote/cefac731f303__31A1.jpg","suspect-ambiguous","DRAWING_SUSPECT",1,3,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-stitching|pocket-stitch-pick-06","suit-2pc","0.6 cm Pick Stitch",yes,"/images/blueprints/remote/0c5cfcfe96d9__165588183495006.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,2,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-stitching|pocket-stitch-pick-015","suit-2pc","0.15 cm Pick Stitch",yes,"/images/blueprints/remote/3b3071cbc092__3302.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"suit-2pc|Trousers-front-pockets|watch-pocket|watch-none","suit-2pc","None",yes,"/images/blueprints/factory/b9c177a1e8c4__3169__No.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,2,0,0,0
"suit-2pc|Trousers-front-pockets|watch-pocket|watch-right","suit-2pc","Regular Right",yes,"/images/blueprints/factory/449292155f03__3180__Regular_right.jpg","verified-match","",0,8,1,0,0
"suit-2pc|Trousers-front-pockets|watch-pocket|watch-left","suit-2pc","Left Welt",yes,"","missing","NO_DRAWING|HAS_OWNER_REFS",0,6,1,1,0
"suit-2pc|Trousers-front-pockets|watch-pocket|watch-both","suit-2pc","Both Sides",yes,"/images/blueprints/factory/88f95280e442__3532__Left_right.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,6,0,0,0
"suit-2pc|Trousers-front-pockets|watch-pocket|watch-right-welt","suit-2pc","Right Welt",yes,"/images/blueprints/remote/9f85b09eb9d0__3181.jpg","verified-match","",0,3,0,0,0
"suit-2pc|Trousers-front-pockets|watch-pocket|watch-right-besom","suit-2pc","Right Besom",yes,"/images/blueprints/remote/50184b7abbb4__3188.jpg","verified-match","",0,3,0,0,0
"suit-2pc|Trousers-front-pockets|watch-pocket|watch-left-besom","suit-2pc","Left Besom",yes,"/images/blueprints/remote/7d7d99126a50__3178.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,0,0,0
"suit-2pc|Trousers-front-pockets|watch-pocket|watch-diamond-flap","suit-2pc","Right with Diamond Flap",yes,"/images/blueprints/remote/c82dba868d19__3186.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,4,1,4,0
"suit-2pc|Trousers-front-pockets|coin-pocket|coin-none","suit-2pc","None",yes,"/images/blueprints/remote/1b89d5849265__3533.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,1,0,0
"suit-2pc|Trousers-front-pockets|coin-pocket|coin-right","suit-2pc","Right Side",yes,"/images/blueprints/remote/1d73941a4932__3530.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,5,0,0,0
"suit-2pc|Trousers-front-pockets|coin-pocket|coin-left","suit-2pc","Left Side",yes,"/images/blueprints/remote/099818025ae9__3531.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,2,0,0,0
"suit-2pc|Trousers-front-pockets|coin-pocket|coin-both","suit-2pc","Both Sides",yes,"/images/blueprints/remote/7f475092fe8b__3532.jpg","verified-match","",0,6,1,0,0
"suit-2pc|Trousers-front-pockets|pocket-knot|knot-i","suit-2pc","I-Shape Bartack",yes,"/images/blueprints/remote/cc2d765f6c59__167843791093474.png","drawing-unverified","DRAWING_UNCONFIRMED",1,2,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-knot|knot-d","suit-2pc","D-Shape Bartack",yes,"/images/blueprints/remote/4c60eab1740c__169505392660138.png","drawing-unverified","DRAWING_UNCONFIRMED",1,2,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-knot|knot-dash","suit-2pc","Dash (–) Bartack",yes,"/images/blueprints/remote/9638b5fbd394__167843798034583.png","drawing-unverified","DRAWING_UNCONFIRMED",1,2,0,0,0
"suit-2pc|Trousers-front-pockets|pocket-knot|knot-hip-i","suit-2pc","Hip Pocket I-Edge",yes,"/images/blueprints/remote/243038270395__167843782135108.png","drawing-unverified","DRAWING_UNCONFIRMED",1,3,0,0,0
"suit-2pc|Trousers-waistband|waistband-style|waist-standard","suit-2pc","Standard Waistband",yes,"/images/blueprints/baoxiniao/trousers/REQST/A.jpg","drawing-unverified","DRAWING_UNCONFIRMED|EXTERNAL_WEB_PHOTO",0,4,0,0,10
"suit-2pc|Trousers-waistband|waistband-style|waist-extended-tab","suit-2pc","Extended Tab Waistband",yes,"","missing","NO_DRAWING|EXTERNAL_WEB_PHOTO|NO_USABLE_PHOTO",0,0,0,0,10
"suit-2pc|Trousers-waistband|waistband-style|waist-waistcoat-back","suit-2pc","Waistcoat Back Band",yes,"","missing","NO_DRAWING|EXTERNAL_WEB_PHOTO|NO_USABLE_PHOTO",0,0,0,0,10
"suit-2pc|Trousers-waistband|waistband-style|waist-elasticated","suit-2pc","Elasticated Insert",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|Trousers-waistband|waistband-style|waist-double","suit-2pc","Double Waistband",yes,"","missing","NO_DRAWING|EXTERNAL_WEB_PHOTO|NO_USABLE_PHOTO|HAS_OWNER_REFS",0,0,0,2,2
"suit-2pc|Trousers-waistband|waistband-style|waist-no-band","suit-2pc","Trouser Waist (No Band)",yes,"","missing","NO_DRAWING|EXTERNAL_WEB_PHOTO|NO_USABLE_PHOTO|HAS_OWNER_REFS",0,0,0,2,10
"suit-2pc|Trousers-waistband|waistband-width|wband-35","suit-2pc","3.5 cm",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|Trousers-waistband|waistband-width|wband-38","suit-2pc","3.8 cm",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|Trousers-waistband|waistband-width|wband-40","suit-2pc","4.0 cm",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|Trousers-waistband|waistband-width|wband-45","suit-2pc","4.5 cm",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|Trousers-waistband|waistband-width|wband-50","suit-2pc","5.0 cm",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-straight","suit-2pc","Sharp, Hook & Button",yes,"/images/blueprints/factory/30d058bb5e5f__3412__Sharp_hook_btn.png","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,6,1,4,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-pointed","suit-2pc","Round, Hook & Button",yes,"/images/blueprints/factory/b14a71bdfdb9__3413__Round_hook_btn.jpg","verified-match","HAS_OWNER_REFS",0,6,1,1,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-curved","suit-2pc","Square, Hook & Button",yes,"/images/blueprints/factory/83fb9e94e989__342A__Square_hook_btn.png","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,5,1,7,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-no-btn","suit-2pc","No Extension, Button Only",yes,"/images/blueprints/remote/320d8ab0847a__3411.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-no-hook","suit-2pc","No Extension, Hook Only",yes,"/images/blueprints/remote/b87e70d16b98__3410.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,2,1,3,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-sharp-double","suit-2pc","Double Sharp Extension",yes,"/images/blueprints/remote/c7bf619b903f__3416.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,2,1,4,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-round-double","suit-2pc","Double Round Extension",yes,"/images/blueprints/remote/4e94d4deb4e9__3415.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,1,0,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-square-double","suit-2pc","Double Square Extension",yes,"/images/blueprints/remote/05e7a7878d0d__3417.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,2,1,4,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-sharp-dbl-hooks","suit-2pc","Sharp, Double Hooks",yes,"/images/blueprints/remote/b981324a2a86__342T.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,2,1,5,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-round-dbl-hooks","suit-2pc","Round, Double Hooks",yes,"/images/blueprints/remote/15cce2379001__342R.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,1,0,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-square-dbl-hooks","suit-2pc","Square, Double Hooks",yes,"/images/blueprints/remote/c0b37c986521__3414.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,2,1,2,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-sharp-dbl-btn-hook","suit-2pc","Sharp, Double Button & Hook",yes,"/images/blueprints/remote/8bab494aa985__342L.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,2,1,0,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-round-dbl-btn-hook","suit-2pc","Round, Double Button & Hook",yes,"/images/blueprints/remote/8b1333b2d3f1__34AB.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,2,1,1,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-square-dbl-btn-hook","suit-2pc","Square, Double Button & Hook",yes,"/images/blueprints/remote/cf709e84920a__342D.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,2,1,5,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-double-ext","suit-2pc","Double Extension, Hook & Button",yes,"/images/blueprints/remote/860ec779f45a__175807368017120.png","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,2,1,2,0
"suit-2pc|Trousers-waistband|waistband-extension|ext-hw-buckle","suit-2pc","HW Pointed Extension with Buckle",yes,"/images/blueprints/remote/c050c51b14db__175912451171820.png","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"suit-2pc|Trousers-waistband|extension-length|ext-len-5","suit-2pc","5 cm",yes,"/images/blueprints/factory/17db92352b9c__A.jpg","verified-match","HAS_OWNER_REFS",0,4,2,3,0
"suit-2pc|Trousers-waistband|extension-length|ext-len-55","suit-2pc","5.5 cm",yes,"/images/blueprints/factory/996d352c9178__B.jpg","verified-match","HAS_OWNER_REFS",0,4,2,4,0
"suit-2pc|Trousers-waistband|extension-length|ext-len-6","suit-2pc","6 cm",yes,"/images/blueprints/factory/ef0fb41e2ad1__C.jpg","verified-match","HAS_OWNER_REFS",0,4,2,3,0
"suit-2pc|Trousers-waistband|extension-length|ext-len-65","suit-2pc","6.5 cm",yes,"/images/blueprints/factory/bd9c06045808__D.jpg","verified-match","HAS_OWNER_REFS",0,4,2,2,0
"suit-2pc|Trousers-waistband|extension-length|ext-len-7","suit-2pc","7 cm",yes,"/images/blueprints/factory/a9b053b81635__E.jpg","verified-match","",0,4,2,0,0
"suit-2pc|Trousers-waistband|extension-length|ext-len-13","suit-2pc","13 cm",yes,"/images/blueprints/factory/8f065c084861__K.jpg","verified-match","",0,4,2,0,0
"suit-2pc|Trousers-waistband|extension-length|ext-len-15","suit-2pc","15 cm",yes,"/images/blueprints/factory/b9c52226e508__L.jpg","verified-match","HAS_OWNER_REFS",0,4,2,1,0
